user	date	lon	lat
Ltn12345	2018-10-05 16:09	-149.815323	63.536163
Ltn12345	2018-07-11 11:55	-154.350953	67.064644
Ltn12345	2018-10-05 16:08	-149.816162	63.536336
Ltn12345	2018-10-05 11:12	-149.642181	63.564877
Ltn12345	2018-10-05 16:07	-149.816192	63.536358
Ltn12345	2018-10-05 16:07	-149.816192	63.536377
Ltn12345	2018-07-11 11:55	-154.350953	67.064644
Ltn12345	2018-10-05 16:07	-149.816192	63.536372
Ltn12345	2018-10-05 15:27	-149.817581	63.536944
Ltn12345	2018-10-05 16:07	-149.816253	63.536572
Ltn12345	2018-10-05 15:24	-149.817398	63.536861
Ltn12345	2018-10-05 15:24	-149.817414	63.536863
Ltn12345	2018-10-05 13:56	-149.815292	63.536136
Ltn12345	2018-10-05 13:56	-149.815095	63.536086
Ltn12345	2018-10-05 09:58	-149.642639	63.563794
Ltn12345	2018-10-05 09:58	-149.642762	63.563911
Ltn12345	2018-10-05 09:58	-149.642639	63.56393
Ltn12345	2018-10-05 09:58	-149.642639	63.56393
Ltn12345	2018-10-05 09:56	-149.642564	63.563872
Ltn12345	2018-10-05 09:56	-149.642487	63.563855
Ltn12345	2018-10-05 11:34	-149.642028	63.564827
Ltn12345	2018-10-05 15:24	-149.817489	63.536877
Ltn12345	Taken on 2 May 2018 08:38	-149.627664	61.266158
Ltn12345	Taken on 2 May 2018 08:37	-149.627664	61.266158
Ltn12345	Taken on 8 December 2017 08:31	-152.366945	57.8046
Ltn12345	Taken on 8 December 2017 10:24	-152.366667	57.804624
Ltn12345	2017-08-21 00:00	-142.88402	61.483873
Ltn12345	2017-08-21 00:00	-142.88402	61.483873
Ltn12345	2017-08-21 00:00	-142.88402	61.483873
Ltn12345	2017-08-21 00:00	-142.88402	61.483873
Ltn12345	2017-08-21 00:00	-142.88402	61.483873
Ltn12345	2017-08-21 00:00	-142.88402	61.483873
Ltn12345	2017-08-21 00:00	-142.88402	61.483873
Ltn12345	2017-08-21 00:00	-142.88402	61.483873
Ltn12345	2017-08-21 00:00	-142.88402	61.483873
Ltn12345	Taken on 7 August 2013 11:08	-164.1157	65.449602
Ltn12345	2012-09-10 20:20	-143.344684	65.299958
Ltn12345	2015-07-21 16:04	-141.518159	60.089936
Ltn12345	Taken on 12 June 2017 14:22	-149.748414	61.200069
Ltn12345	2017-04-25 16:32	-149.776598	61.166138
Ltn12345	Taken on 23 April 2017 13:13	-149.821534	61.1967
Ltn12345	2017-05-23 13:33	-122.538405	40.59679667
Ltn12345	2017-05-23 13:16	-122.54809667	40.60132333
Ltn12345	2017-05-23 13:15	-122.548275	40.6014
Ltn12345	2017-05-23 13:11	-122.54797667	40.60057
Ltn12345	2017-05-23 12:59	-122.53562667	40.60022333
Ltn12345	2017-05-23 12:58	-122.53556833	40.60022167
Ltn12345	2017-05-23 12:45	-122.55133333	40.62939667
Ltn12345	2017-05-23 12:45	-122.551335	40.629375
Ltn12345	2017-05-23 12:40	-122.551235	40.62939667
Ltn12345	2017-05-23 14:23	-122.44640333	40.60939833
Ltn12345	2017-05-23 14:17	-122.44607667	40.60990333
Ltn12345	2017-05-23 14:44	-122.44680667	40.61316333
Ltn12345	2017-05-23 14:10	-122.44620667	40.609665
Ltn12345	2017-05-23 14:12	-122.44587333	40.60993167
Ltn12345	2017-05-23 11:04	-122.78585667	40.76039833
Ltn12345	2017-05-23 11:05	-122.7859	40.76037167
Ltn12345	2017-05-23 11:04	-122.78598833	40.760365
Ltn12345	2017-05-26 13:07	-119.70059	36.99667167
Ltn12345	2017-05-26 13:02	-119.70454833	36.99983
Ltn12345	2017-05-26 13:07	-119.70060333	36.99667167
Ltn12345	2017-05-26 12:41	-119.7052	36.99799333
Ltn12345	2017-05-26 12:57	-119.70470833	36.99997833
Ltn12345	2017-05-26 12:45	-119.70474167	36.99721833
Ltn12345	2017-05-26 12:41	-119.70518833	36.99804833
Ltn12345	2017-05-26 13:21	-119.69776667	36.99654
Ltn12345	2017-05-24 14:40	-121.14827	38.70307667
Ltn12345	2017-05-24 13:11	-121.16087167	38.70499167
Ltn12345	2017-05-24 12:54	-121.15835667	38.70708333
Ltn12345	2017-05-24 13:43	-121.15803833	38.70688
Ltn12345	2017-05-24 15:01	-121.15968	38.70333333
Ltn12345	2017-05-23 16:17	-122.42016167	40.71914333
Ltn12345	2017-05-23 16:03	-122.42412333	40.7159
Ltn12345	2017-05-23 15:16	-122.41639	40.71553333
Ltn12345	2018-05-01 18:03	-122.42606389	40.70544444
Ltn12345	2018-06-23 08:56	-122.235655	38.56897833
Ltn12345	2018-06-23 11:56	-122.23486333	38.56802833
Ltn12345	2018-06-23 11:24	-122.23580333	38.56792
Ltn12345	2016-07-08 13:37	-109.66411111	48.55195556
Ltn12345	2016-07-06 17:33	-109.94436667	48.60111111
Ltn12345	2013-06-13 18:25	-111.56016664	46.54083333
Ltn12345	2017-05-06 08:59	-97.26805556	30.17055556
Ltn12345	2017-05-06 08:59	-97.26805556	30.17055556
Ltn12345	2017-05-06 09:48	-97.27944444	30.16694444
Ltn12345	2017-08-21 10:04	-120.516525	37.98133056
Ltn12345	2017-08-21 10:09	-120.51614444	37.98136944
Ltn12345	2017-08-21 07:54	-122.41745	40.71376111
Ltn12345	2017-08-21 10:03	-122.41915833	40.7186
Ltn12345	2017-08-21 10:00	-122.41935	40.71869722
Ltn12345	2017-08-21 09:52	-122.41928889	40.7187
Ltn12345	2017-08-21 09:59	-122.41939444	40.71870556
Ltn12345	2017-08-21 09:54	-122.41935833	40.71871111
Ltn12345	2017-08-21 09:15	-122.41806667	40.71810833
Ltn12345	2017-08-21 10:00	-122.41935	40.71869722
Ltn12345	2017-07-06 10:56	-114.59805556	34.84861111
Ltn12345	2017-07-06 10:53	-114.61361111	34.85277778
Ltn12345	2017-07-06 08:14	-114.56833333	35.18666667
Ltn12345	2017-07-06 10:53	-114.61361111	34.85277778
Ltn12345	2017-07-06 09:23	-114.57027778	35.19611111
Ltn12345	2017-07-06 09:19	-114.57055556	35.19055556
Ltn12345	2017-07-06 15:48	-114.64688889	35.10057778
Ltn12345	2017-07-06 11:01	-114.61361111	34.85277778
Ltn12345	2017-07-06 08:59	-114.57	35.19638889
Ltn12345	2017-07-06 11:01	-114.61361111	34.85277778
Ltn12345	2017-07-06 08:57	-114.56944444	35.19722222
Ltn12345	2017-07-06 09:33	-114.57011389	35.19611667
